,base_market,quote_market,hedge_ratio,half_life,spread,z-score,last_price_1,last_price_2
0,CELO-USD,ALGO-USD,3.2451631256305116,22.0,"[[-0.03206300258245465], [-0.02941396995732848], [-0.032466872081950204], [-0.030983649395522117], [-0.028983649395522115], [-0.031685584145269896], [-0.02863268202064828], [-0.03160623095833737], [-0.031089453644765452], [-0.033387518895017676], [-0.026493323144261116], [-0.025983649395522113], [-0.027195257894008895], [-0.023493323144261113], [-0.024712035207580696], [-0.02368558414526989], [-0.02406300258245464], [-0.019281714645774217], [-0.02236106783270686], [-0.024175910396530886], [-0.024473975646783108], [-0.031937850835733306], [-0.033639785585481086], [-0.026870741581445867], [-0.03265913308295898], [-0.030930747270900394], [-0.03033461677039595], [-0.031010100457833034], [-0.026089453644765448], [-0.022406866392495672], [-0.023082350079932534], [-0.0314668720819502], [-0.02600299689300012], [-0.02692364370606759], [-0.02970493164274779], [-0.028976545830689204], [-0.02875783376736951], [-0.02202234439047801], [-0.019181050764343066], [-0.014856534451780146], [-0.009909436576401753], [-0.015426213889973672], [-0.014830083389469229], [-0.014181050764343062], [-0.014233952888964785], [-0.012128148639721337], [-0.011532018139217004], [-0.015260403951275592], [-0.013988789763334286], [-0.01388298551409084], [-0.012611371326149534], [-0.012584920263838728], [-0.012128148639721337], [-0.013618474890982446], [-0.01396944226585628], [-0.012750730202536587], [-0.012671377015604168], [-0.01459202382867153], [-0.009810735891991218], [-0.012916540141234667], [-0.012214605391486777], [-0.006048795452788913], [-0.008101697577410527], [-0.00350556707690608], [-0.0052868550135865], [-0.004584920263838721], [-0.0019623387010234694], [0.00046798186078300663], [-0.00412814863972133], [-0.001452664952284466], [-0.004373311765351828], [0.0014944329230939246], [0.0018718513602786757], [0.0017660471110352294], [-0.005233952888964777], [-0.005207501826653971], [-0.002233952888964774], [-0.005717175575392974], [-0.007041691887956003], [-0.0036358591914394944], [-0.00793392444169183], [-0.006582957066817885], [-0.006258440754254857], [-0.00793392444169183], [-0.005582957066817884], [-0.006126185442700605], [-0.00988102231707011], [-0.00925844075425486], [-0.006390696065808998], [-0.00444359819043072], [-0.002794565565304663], [-0.0021719840024894133], [-0.002847467689926386], [-0.004602304564295889], [-0.0017874620004718622], [0.0005635053744021956], [-0.00273455987585014], [0.0006499621261675248], [0.0030538316256631948], [0.00048415218746955535], [0.002378347938226222], [0.002106733750284806], [0.0015706089392349964], [0.002729315313100056], [0.0022125379995281413], [0.0022125379995281413], [0.0010009295010414698], [0.00486157062465431], [0.006702864250789253], [0.008868674189487225], [0.00790222881663094], [0.0040415876930181005], [0.007664169255833353], [0.0050944898176398246], [0.001769973505076683], [0.003471908254824574], [0.004796424567387492], [0.004173843004572242], [0.007796424567387494], [0.025147391942261454], [0.031664169255833374], [0.029419006130202763], [0.02679642456738751], [0.02339255506789195], [0.02039255506789195], [0.01728675081864861], [0.016796424567387502], [0.013717071380455081], [0.01441900613020275], [0.011068038755328913], [0.013690620318144164], [0.013769973505076694], [0.015717071380455083], [0.01574352244276578], [0.01674352244276578], [0.015392555067891944], [0.011962234506085578], [0.008015136630707187], [0.006240952258859789], [0.004459664322179369], [0.005161599071927259], [0.0018899848839858402], [0.0019957891332291755], [-0.006004210866770832], [-0.00749453711803183], [-0.009766151305973136], [-0.0077132491813514115], [-0.006362281806477577], [-0.00866034705672969], [-0.0077132491813514115], [-0.014660347056729695], [-0.010792602368283943], [-0.007792602368283941], [-0.005117118680847077], [-0.008064216556225356], [-0.0073622818064775775], [-0.00841518393109919], [-0.006230026494923324], [-0.001984863369292822], [0.0019622345060855695], [0.0040415876930181005], [0.0016641692558333476], [0.0026906203181441546], [-0.00025647755723423593], [-0.00023002649492331884], [0.002068038755328905], [0.0017170713804550708], [-0.0017397002436623232], [-0.0008190534305948516], [-0.00011711868084707255], [0.003233848694026875], [0.0022867508186485974], [0.0009886855683962636], [-0.001633895994418988], [0.000419006130202737], [-0.0012564775572342368], [-0.0003093796818558481], [-0.0003887328687883773], [0.0013132018809594026], [0.0012602997563376794], [-0.0003887328687883773], [-0.0014945371180318245], [-0.000951308742148993], [0.001101593382472621], [0.0006712728206662577], [-0.004162917240635888], [-0.00267969455420769], [-0.0049248576798381904], [-0.004871955555216578], [-0.0014945371180318245], [-0.004415183931099187], [-0.001335830744166655], [-0.002064216556225351], [-0.0014680860557209074], [-0.005143569743157883], [-0.006494537118031829], [-0.008845504492905665], [-0.008249373992401332], [-0.007600341367275165], [-0.006355178241644666], [-0.003679694554207691], [-0.0045738903049643564], [-0.0021700208054686865], [-0.0011964718677796027], [-0.003739700243662325], [0.0010486912578510088], [0.002565468571422702], [0.0017841806347425049], [0.0019693380709183694], [0.0032938543834815093], [0.0019693380709183694], [0.004995789133229178], [0.0023467565081031205], [0.0033203054457923153], [0.0010222401955400917], [-0.00011001511601416158], [-0.0018119498657619415], [-0.0028648519903836656], [-0.0029177541150053887], [-0.0031364661783249703], [-0.0031364661783249703], [-0.0015403356778206367], [-0.0032687214898792227], [-0.0018913030526944707], [-0.0009971073019379162], [-2.3558364248721375e-05], [0.0007312785101207808], [0.0020293437603730036], [0.0026519253231882534], [0.0019235395111295572], [0.002572572136255613], [0.0036519253231882542], [0.0038106316970533127], [0.002810631697053312], [0.002863533821675035], [0.00412804444478343], [0.0022602997563376803], [0.005856430256842127], [0.004233848694026876], [0.001479011819657372], [0.0001809465694051493], [0.001452560757346566], [0.0004525607573465651], [-0.0005209881803426297], [0.0019093323814638463], [0.0008564302568421223], [0.00047901181965737116], [0.0020415876930180987], [0.006392555067891936], [0.005471908254824576], [0.004094489817639824], [0.006955130941252663], [0.008200294066883163], [0.011419006130202747], [0.013717071380455081], [0.00969062031814416], [0.00931320188095941], [0.008015136630707187], [0.0030099962628949983], [0.007115800512138448], [0.0016254742608774464], [0.0075461210739448115], [0.008625474260877453], [0.022512566446801108], [0.016731278510120795], [0.020757729572431605], [0.017678376385499073], [0.019433213259868576], [0.017108696947305546], [0.015327409010625126], [0.015029343760373015], [0.015651925323188265], [0.011625474260877455], [0.01638031113524685], [0.009704827447809872], [0.01235386007293604], [0.013380311135246847], [0.014029343760373014], [0.01778418063474252], [0.018433213259868575], [0.018135148009616353], [0.017591919633733633], [0.017942887008607578], [0.01691643594629677], [0.018916435946296772], [0.01916159907192727], [0.01621450119654888], [0.016240952258859798], [0.014539017509112018], [0.014784180634742516], [0.013161599071927266], [0.014565468571422713], [0.01156546857142271], [0.010916435946296765], [0.011293854383481516], [0.01281063169705332], [0.012784180634742515], [0.012837082759364127], [0.009108696947305539], [0.010757729572431596], [0.01197644163575129], [0.01065192532318826], [0.009757729572431595], [0.010135148009616346], [0.008135148009616344], [0.010459664322179374], [0.009810631697053318], [0.00886353382167504], [0.010837082759364125], [0.011512566446801098], [0.013188050134238072], [0.014810631697053322], [0.015188050134238074], [0.015618370696044548], [0.01791643594629677], [0.015618370696044548], [0.016889984883985854], [0.013267403321170601], [0.014889984883985852], [0.015539017509112019], [0.015565468571422714], [0.014565468571422713], [0.013591919633733629], [0.012916435946296767], [0.014320305445792325], [0.012697723882977074], [0.014267403321170602], [0.016565468571422715], [0.015810631697053323], [0.016486115384490296], [0.018188050134238076], [0.016486115384490296], [0.01616159907192727], [0.020135148009616355], [0.018512566446801104], [0.014459664322179377], [0.012082245884994625], [0.013082245884994625], [0.011704827447809873], [0.011433213259868569], [0.01181063169705332], [0.012135148009616348], [0.009135148009616345], [0.010459664322179374], [0.014082245884994626], [0.011055794822683818], [0.010704827447809873], [0.01002934376037301], [0.009406762197557761], [0.010459664322179374], [0.010837082759364125], [0.01288998488398585], [0.012135148009616348], [0.012135148009616348], [0.012625474260877456], [0.008248055823692702], [0.009300957948314315], [0.010300957948314315], [0.008870637386507951], [0.006625474260877451], [0.006308061513147223], [0.008360963637768948], [0.006036447325205807], [0.0047912841995753075], [0.0041158005121384456], [0.0034932189493231958], [0.0038441863241970298], [0.003519670011634002], [0.003519670011634002], [0.0034667678870122787], [0.0024403168247014717], [0.00214225157444925], [0.0013874147000797477], [-0.000559683175298531], [-0.0019635526747942], [-0.0006125852999202541], [0.0013609636377689416], [0.0009041920136515502], [0.000500322514155993], [0.0007719367020974088], [0.0008777409513407441], [0.0012287083262146892], [0.0006325778257102455], [0.00222870832621469], [-0.0018241937984070367], [0.001500322514155994], [0.00285128988902994], [0.0014738714518451879], [0.0024738714518451888], [0.00214935513928205], [0.0051758062015929696], [0.0055267735764668036], [0.0044474203895343845], [0.0041229040769712455], [0.005447420389534385], [0.0048248388267191356], [0.005420969327223468], [0.0055267735764668036], [0.004579675701088526], [0.004877740951340748]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7480084066916075, -1.1381543094253839, -1.4416918635313487, 0.12388420061598125, -1.2685008104567135, -0.8137114332150917, -0.6956022269462838, -0.8193527174727084, 0.30321618815496254, 1.0936052746424696, 0.8521302284739394, -1.180545693833154, 0.16151024152987437, -0.06779080733512803, -0.6809202735005061, -0.4524186836774617, -0.3442592288086024, 1.2889548900650347, 1.9781069459437919, 2.5081752020474317, 2.6940840256309526, 1.5980601594155648, 1.50400080747748, 1.4437494227228422, 1.2933340623055745, 1.4342126317391317, 1.3686185820905585, 0.7801321082716294, 0.874562701309953, 0.808292085408975, 0.9089530641896634, 0.8335106072395356, 0.8304100347479692, 0.5331750925823817, 0.40560628091996564, 0.5502369225090052, 0.5143272519894538, -0.1855414719439428, 1.8316276004118635, 0.2017079110152989, 0.5810160257482027, 3.314307541679345, 1.9955602306044153, 2.9126968487049245, 1.9580169257392308, 1.8697074835893228, 2.15857318515709, 2.247994690826403, 1.1531996746668374, 1.5287057439980707, 0.8490727966882936, 1.7806201895755283, 1.6318455905745275, 1.4403406721558922, 0.1565808570737617, 0.0905383061886226, 0.5904203872131013, -0.18592466656381004, -0.6142742285309941, 0.13994375091363911, -1.1179857697799431, -0.9383660608073976, -0.8277327722888448, -1.3770132980575829, -0.5771966658145196, -0.7330227399610292, -1.7057033137225948, -1.3633388371473716, -0.48386436622956036, 0.0963790419811809, 0.612927368061532, 0.7573122351389752, 0.6741222773199048, 0.23927845741778067, 1.5761356895660616, 2.1553011796279327, 0.8473055939104556, 1.900945279228686, 2.2267729668088685, 1.316453488281867, 1.6469761931127338, 1.4146904955173, 1.1544810339393463, 1.3043031916092318, 1.0756717366193493, 0.9776571139259036, 0.601750394970708, 1.5369572937342029, 1.970806805403179, 2.2883419959927087, 1.792914935862019, 0.6474911267945737, 1.5031480486586684, 0.7153514913804025, -0.37711671023668164, 0.10509723116940202, 0.5060367290197102, 0.193139428889529, 1.5059740995054574, 3.8397920443399167, 3.2604456379490543, 2.3706175512862657, 1.7983809427697022, 1.3063028774421486, 0.9210829700060938, 0.5552692036796469, 0.44664011578828844, 0.0804741213733618, 0.1080362401159325, -0.2708227974765674, -0.015350863441402312, -0.0372615787896308, 0.11765782054610557, 0.07872058567453935, 0.1340830485203096, -0.11006021550343302, -0.6379414438499271, -1.2329998396086546, -1.532078486280418, -1.7034013624832833, -1.4435004091409778, -1.7790293975941955, -1.6725647497134262, -2.4742565752667294, -2.285648287794405, -2.1808150230745427, -1.7017922514340238, -1.3925755110452156, -1.4649309437882103, -1.233628975780093, -1.7041266180872832, -1.2047552692847396, -0.8337480682891517, -0.5025058192786419, -0.7318637899452937, -0.5889507417565669, -0.659294670021265, -0.2740107359898911, 0.5248268729285787, 1.3381899499033596, 1.7439537031593775, 1.4047914816015008, 1.5831989738480188, 1.0514097769323085, 0.9759106397628019, 1.2885534797682192, 1.1083882308667623, 0.4050578383442725, 0.5292371518749842, 0.5944326231538309, 1.1245845736252498, 0.9072200865165746, 0.5557472670121109, -0.16032776604696655, 0.3118756720876123, -0.24651879605047144, -0.07350471391366409, -0.2986141732659227, 0.3849199200229762, 0.2818455243566207, -0.6697815781765524, -1.2933812496758716, -0.8438449645192602, 0.6242181017428392, 0.2851844659702174, -2.5009944842299334, -1.461672732291135, -2.2669227788624347, -1.9565971474211687, -0.39132880077375654, -1.5308578014495478, -0.12876429508183773, -0.3972278692094071, -0.04312003955811219, -1.7066380319536918, -1.9959158139345043, -2.3933671219496913, -1.868125751886406, -1.4701526480869482, -0.9835592480715459, -0.03995643540943656, -0.28894536254883163, 0.5844730262691684, 0.9427890454807796, 0.11776728041719291, 1.9740046545634737, 2.1298526359826977, 1.6621785189788336, 1.5235572602899645, 1.6750202575014155, 1.2173877295505398, 1.7538472039977906, 1.0322648367068774, 1.1600351991536377, 0.5987180840927943, 0.2905808729120465, -0.1604787378228978, -0.5278896317904284, -0.6717542139456623, -0.8819813761367905, -1.008479348947709, -0.5044647404052887, -1.187066364871523, -0.6826004839203552, -0.3530192148329617, -0.058353179376751746, 0.2452833207953402, 0.7745890549431812, 0.9917185073428537, 0.7071307908113355, 0.9912523373866677, 1.3426251282820993, 1.4822770439595754, 1.0629282092888648, 1.1044562963651587, 1.4675237999735926, 0.7068608632198562, 1.7819002483651298, 1.1099591750286149, 0.07160710685730155, -0.5028099358605607, -0.09202055303155762, -0.5979585262330298, -1.245643246129618, -0.09251147096769372, -0.8088664216260292, -1.0788969415393732, -0.13112492228760952, 2.2047515896935304, 1.5146968329406614, 0.729426950990144, 1.896966765859312, 2.0933540980964445, 2.6201055074736708, 2.586396442372011, 1.3606289543384862, 1.159291889403282, 0.7694919951865984, -0.4103679785363884, 0.5452788170857279, -0.7753110825214343, 0.5779759408299536, 0.7654560432695847, 3.0000051529129705, 1.6992930159328563, 2.0572311765444797, 1.3980801387510813, 1.5222511348897867, 1.0471243504172356, 0.6853533994524404, 0.5699352417337077, 0.601855587581133, -0.13431887433046677, 0.6376633194785224, -0.5261206837256421, -0.04867847049677024, 0.10180801634928299, 0.17871355746383968, 0.7717595884505679, 0.8237792967518579, 0.6903558795171023, 0.5335283621014245, 0.5575981201410749, 0.1689066528946444, 0.9742098131278948, 0.9951661279303828, 0.030767752136301233, 0.06732905102668073, -0.5137270507643764, -0.3734843074400018, -0.9560141241836302, -0.39989943638098874, -1.4089704326066834, -1.6037202632008751, -1.3203979537116513, -0.9180058808904472, -0.9431916554092711, -0.906066489748897, -1.9793916243551355, -1.2869950070898921, -0.8071651846795324, -1.139371193128484, -1.304842945246759, -1.081324227406469, -1.5788625682247979, -0.7440706477227322, -0.9705463070980797, -1.297198023214858, -0.30479299069947885, 0.1360966440839856, 1.2189664755230771, 2.0007710563491616, 2.122977138623734, 2.0026310741423523, 2.451835244085838, 1.3715347971466518, 1.6547369381728387, 0.3589866199365328, 0.881750313937945, 1.0079775527559136, 0.9265821378842837, 0.535298411692616, 0.15455995243558054, -0.13983858137094238, 0.30845050386770995, -0.43045200038869835, 0.16382654342826672, 1.1087125550376267, 0.7210793281754002, 1.059591638791273, 1.974626999006423, 0.7921075916414801, 0.5309606075984714, 2.4758919249733427, 1.4319546651585366, -0.5857600667174696, -1.6266304825253204, -1.0322850205895793, -1.585756117007231, -1.5316467319726974, -1.240573872397838, -1.0125881805120676, -1.9079658355459177, -1.311330697545682, -0.07139930473492863, -1.0438680159718026, -1.101073014271772, -1.208631084516256, -1.2674555454785932, -0.8568011042205883, -0.6675666165271791, 0.05827939168049427, -0.1322633742181983, -0.06764085664758249, 0.3260596636724792, -2.0607347201899913, -1.3059733750290032, -0.5703327192608453, -1.395982660549005, -2.3363543011321597, -2.0959726786932733, -0.963260729105387, -1.8362421980354975, -2.0534063803950118, -1.972361156469101, -1.9538738538332496, -1.6096273210172034, -1.5222172816182225, -1.3631866392975112, -1.2454212410737466, -1.38447592985456, -1.3228376238066895, -1.4118116118475537, -1.7679364930745496, -1.936934422035567, -1.4872970173997435, -0.8248841338686196, -0.8811501749752926, -0.9521386379159453, -0.795704381054232, -0.6811757979138876, -0.4719620311982784, -0.6824333443612132, 0.23421736914118738, -1.8426044826683268, 0.074122811935137, 0.9046722532654985, 0.1552317054836955, 0.8591112335893889, 0.7247994819103378, 2.479637915579985, 2.26441856943276, 1.5258702888012157, 1.2407068146831497, 1.6647139396563533, 1.2825411204373707, 1.4262173768417254, 1.3262996134014207, 0.8044616456329158, 0.8572979880703117]",0.577,0.1763
